!	-10.5756239960474
词条	-13.5855409045934
词头	-13.7396915844206
词性	-13.7396915844206
词义	-13.2288659606546
词语	-11.867889407519
词源	-14.4328387649806
词藻	-14.8383038730887
词章	-13.0465444038607
词缀	-14.4328387649806
词宗	-15.5314510536487
词组	-14.4328387649806
此	-6.88903589747905
此后	-9.78205806774041
此间	-11.6813034519386
此刻	-10.5275047477032
此起彼伏	-12.9665016961871
此起彼落	-14.4328387649806
此前	-11.7472614197304
此时	-8.80282244056396
此外	-8.78739186733732
此行	-12.2733545156272
此言	-11.7702509379551
刺	-9.43337677148243
刺刀	-12.8923937240334
刺儿	-15.5314510536487
刺儿头	-15.5314510536487
刺耳	-13.1335557808503
刺激	-10.0549875017172
刺激性	-12.9665016961871
刺客	-12.0657151508489
刺杀	-11.9479321151926
刺伤	-12.8234008525465
刺史	-13.1335557808503
刺探	-13.9220131412146
刺绣	-11.9479321151926
刺眼	-13.2288659606546
刺猬	-14.1451566925288
赐	-10.0220627170207
赐教	-13.3342264763124
次	-6.95674395603182
次长	-13.4520095119688
次大陆	-15.5314510536487
次等	-13.9220131412146
次第	-13.0465444038607
次货	-15.5314510536487
次氯酸	-15.5314510536487
次女	-14.4328387649806
次品	-15.5314510536487
次日	-10.6486491310623
次生	-13.1335557808503
次数	-11.1747422269591
次序	-11.5802073350672
次要	-11.5424670070844
次之	-12.2356141876443
次子	-12.3959568377195
聪	-11.5611591400965
聪慧	-12.5870120744822
聪敏	-14.1451566925288
聪明	-10.5075705328024
聪明才智	-12.3959568377195
聪明伶俐	-13.3342264763124
聪明人	-12.8923937240334
聪颖	-12.9665016961871
葱	-11.8425715995347
葱白	-15.5314510536487
葱花	-15.5314510536487
葱绿	-13.7396915844206
葱头	-13.9220131412146
葱郁	-13.9220131412146
囱	-14.1451566925288
匆	-12.1641552236622
匆匆	-10.9262808676606
匆匆忙忙	-13.5855409045934
匆促	-14.1451566925288
从	-6.44395651167133
从长计议	-14.1451566925288
从此	-9.57820771936088
从从容容	-15.5314510536487
从动	-15.5314510536487
从而	-9.2642505051073
从今	-12.3125752287805
从句	-13.4520095119688
从军	-13.3342264763124
从来	-10.1021054246942
从前	-10.7356605080519
从容	-11.6194280482205
从容不迫	-14.1451566925288
从善如流	-14.8383038730887
从师	-12.8234008525465
从事	-9.12457106757935
从属	-13.2288659606546
从速	-13.7396915844206
从天而降	-13.2288659606546
从头	-11.5424670070844
从头至尾	-13.4520095119688
从未	-10.6562537304475
从未有过	-13.0465444038607
从小	-10.6261762752102
从新	-13.0465444038607
从心所欲	-14.8383038730887
从严	-13.5855409045934
从业	-12.1641552236622
从业员	-14.8383038730887
从一而终	-14.8383038730887
从艺	-13.1335557808503
从政	-12.8234008525465
从中	-10.4194632652921
丛	-10.8219208523363
丛刊	-13.0465444038607
丛刻	-15.5314510536487
丛林	-11.5802073350672
丛生	-12.8923937240334
丛书	-11.5060993629135
丛谈	-14.4328387649806
丛葬	-15.5314510536487
凑	-11.2007177133623
凑合	-13.0465444038607
凑集	-14.8383038730887
凑近	-13.0465444038607
凑巧	-12.6982377095925
凑足	-15.5314510536487
粗	-10.0383896103081
粗暴	-12.3533972233007
粗鄙	-15.5314510536487
粗布	-13.9220131412146
粗糙	-11.6602500427408
粗大	-12.8234008525465
粗豪	-14.8383038730887
粗花呢	-14.8383038730887
粗话	-13.9220131412146
粗活	-14.4328387649806
粗陋	-14.4328387649806
粗鲁	-12.5357187800947
粗率	-15.5314510536487
粗浅	-13.0465444038607
粗疏	-13.9220131412146
粗俗	-14.4328387649806
粗细	-12.2356141876443
粗线条	-14.8383038730887
粗心	-13.2288659606546
粗野	-13.3342264763124
粗枝大叶	-14.8383038730887
粗制滥造	-13.4520095119688
粗重	-14.1451566925288
粗壮	-12.3533972233007
粗犷	-12.0349434921822
醋	-12.0050905290325
醋酸	-14.8383038730887
醋意	-14.4328387649806
簇	-12.0050905290325
簇新	-13.9220131412146
簇拥	-13.0465444038607
促	-11.8178789869444
促成	-12.0657151508489
促进	-9.36393456276033
促进会	-14.1451566925288
促使	-10.9988515604954
促膝谈心	-15.5314510536487
促销	-12.0050905290325
蹿	-14.4328387649806
篡	-13.4520095119688
篡夺	-13.3342264763124
篡改	-14.4328387649806
篡位	-13.2288659606546
窜	-10.6639166031931
窜犯	-15.5314510536487
窜扰	-15.5314510536487
窜逃	-15.5314510536487
摧	-11.7028096571596
摧残	-12.3959568377195
摧毁	-11.1370018989762
摧枯拉朽	-14.4328387649806
崔	-9.88600415600543
催	-10.9262808676606
催逼	-14.8383038730887
催产	-15.5314510536487
催促	-12.4404086002904
催化	-12.8923937240334
催化剂	-13.1335557808503
催眠	-12.8923937240334
催眠曲	-15.5314510536487
催眠术	-13.4520095119688
催生	-14.1451566925288
催芽	-13.9220131412146
脆	-11.8178789869444
脆弱	-12.0657151508489
脆生	-15.5314510536487
脆性	-15.5314510536487
瘁	-14.8383038730887
粹	-12.5870120744822
淬	-14.4328387649806
淬火	-15.5314510536487
翠	-10.0718655395045
翠绿	-14.4328387649806
翠绿色	-14.8383038730887
翠鸟	-13.3342264763124
翠玉	-15.5314510536487
翠竹	-13.5855409045934
村	-9.0529414114401
村长	-13.0465444038607
村里	-12.3125752287805
村落	-11.7937814353653
村民	-11.7247885638783
村头	-15.5314510536487
村学	-15.5314510536487
村寨	-13.4520095119688
村镇	-12.7588623314089
村庄	-11.6602500427408
村子	-11.7247885638783
村塾	-15.5314510536487
存	-9.02417334126365
存储	-12.0050905290325
存储器	-14.4328387649806
存贷	-15.5314510536487
存单	-14.4328387649806
存档	-13.7396915844206
存放	-11.4043166686036
存根	-14.8383038730887
存活	-12.8923937240334
存货	-15.5314510536487
存款	-11.3883163272571
存栏	-15.5314510536487
存取	-13.3342264763124
存入	-13.3342264763124
存身	-15.5314510536487
存亡	-12.3959568377195
存亡未卜	-15.5314510536487
存心	-12.4404086002904
存疑	-15.5314510536487
存在	-8.37839941871119
存折	-13.0465444038607
存贮	-14.4328387649806
存贮器	-15.5314510536487
寸	-10.4377008528419
寸步不离	-14.1451566925288
寸步难行	-13.7396915844206
寸草不留	-15.5314510536487
寸草不生	-14.4328387649806
寸土	-14.1451566925288
寸心	-15.5314510536487
磋	-14.8383038730887
磋商	-13.0465444038607
撮	-12.7588623314089
撮合	-13.1335557808503
搓	-11.5996254209243
措	-12.1992465434735
措辞	-14.8383038730887
措施	-9.73843744526452
措手不及	-13.7396915844206
挫	-12.0657151508489
挫败	-12.9665016961871
挫伤	-14.1451566925288
挫折	-11.5060993629135
错	-9.23066525898542
错案	-14.4328387649806
错别字	-14.1451566925288
错车	-15.5314510536487
错怪	-13.9220131412146
错过	-11.2273859604445
错金	-14.8383038730887
错觉	-13.3342264763124
错乱	-14.8383038730887
错落	-12.0657151508489
错失	-14.1451566925288
错事	-13.3342264763124
错误	-9.57561368418384
错字	-13.9220131412146
错综复杂	-12.3125752287805
搭	-10.289704038589
搭乘	-12.0050905290325
搭档	-12.5357187800947
搭救	-13.0465444038607
搭理	-14.8383038730887
搭配	-11.0316413833184
搭腔	-13.9220131412146
搭桥	-14.8383038730887
搭讪	-13.9220131412146
达	-8.07904860242503
达标	-13.4520095119688
达成	-10.8774907034911
达到	-8.66764766219571
达尔文	-12.2356141876443
达官	-12.2733545156272
达观	-13.4520095119688
答	-9.10011997171519
答案	-9.9592970214709
答辩	-13.3342264763124
答道	-11.3883163272571
答对	-12.6982377095925
答非所问	-14.4328387649806
答复	-11.639630755538
答话	-13.3342264763124
答卷	-12.3959568377195
答数	-15.5314510536487
答谢	-12.8923937240334
答应	-9.78844786583918
打	-7.50462747743104
打靶	-13.9220131412146
打败	-10.8309706878563
打扮	-11.2139629401124
打包	-13.2288659606546
打抱不平	-14.1451566925288
打草惊蛇	-13.9220131412146
打岔	-13.9220131412146
打场	-15.5314510536487
打倒	-10.8586222191868
打得火热	-15.5314510536487
打点	-12.8923937240334
打动	-12.3533972233007
打斗	-12.7588623314089
打赌	-12.9665016961871
打断	-11.7702509379551
打发	-12.2356141876443
打法	-11.4043166686036
打工	-10.7031373163464
打鼓	-13.9220131412146
打官司	-12.3533972233007
打滚	-12.8923937240334
打哈哈	-15.5314510536487
打夯	-15.5314510536487
打滑	-13.7396915844206
打火	-14.8383038730887
打火机	-13.5855409045934
打击	-10.3440652478079
打击乐器	-14.1451566925288
打家劫舍	-14.4328387649806
打架	-11.8178789869444
打交道	-11.7247885638783
打搅	-14.8383038730887
打开	-9.17708101285132
打垮	-13.2288659606546
打捞	-13.7396915844206
打擂台	-14.1451566925288
打量	-11.8425715995347
打猎	-12.1992465434735
打乱	-13.4520095119688
打马虎眼	-15.5314510536487
打麦场	-15.5314510536487
打牌	-12.9665016961871
打炮	-15.5314510536487
打破	-10.4625468514284
打气	-13.7396915844206
打气筒	-15.5314510536487
打枪	-15.5314510536487
打球	-12.2733545156272
打趣	-14.4328387649806
打群架	-15.5314510536487
打扰	-12.2733545156272
打入	-11.7247885638783
打入冷宫	-14.8383038730887
打扫	-12.0657151508489
打手	-13.7396915844206
打算	-10.2739556816209
打碎	-12.5870120744822
打探	-13.0465444038607
打天下	-13.5855409045934
打铁	-14.8383038730887
打听	-11.1494244189748
打通	-11.639630755538
打头	-15.5314510536487
打头阵	-14.8383038730887
打退堂鼓	-15.5314510536487
打下	-11.3267584342577
打下手	-15.5314510536487
打响	-12.3125752287805
打消	-13.7396915844206
打眼	-15.5314510536487
打印	-11.8938648939223
打印机	-13.5855409045934
打印纸	-15.5314510536487
打油诗	-14.8383038730887
打游击	-14.1451566925288
打造	-13.0465444038607
打仗	-11.4883997858141
打招呼	-13.1335557808503
打针	-13.2288659606546
打转	-12.7588623314089
打桩	-15.5314510536487
打字	-12.7588623314089
打字机	-14.1451566925288
大	-5.85850938219351
大巴山	-14.4328387649806
大坝	-11.6194280482205
大白话	-15.5314510536487
大白天	-13.9220131412146
大败	-11.8178789869444
大班	-12.7588623314089
大半	-11.372567970289
大办	-12.8923937240334
大棒	-14.4328387649806
大北窑	-14.4328387649806
大本营	-11.4883997858141
大便	-13.0465444038607
大别山	-12.8234008525465
大兵	-11.9761029921593
大兵团	-14.4328387649806
大饼	-14.8383038730887
大伯	-13.9220131412146
大不了	-12.1302536719865
大不列颠	-14.1451566925288
大步	-12.1992465434735
大部	-11.2829558115993
大部分	-9.70545094626822
大菜	-13.9220131412146
大藏经	-12.3959568377195
大肠杆菌	-15.5314510536487
大潮	-12.0974638491635
大车	-12.3959568377195
大臣	-10.3003424367941
大吃大喝	-14.4328387649806
大吃一惊	-11.2007177133623
大虫	-14.8383038730887
大处落墨	-14.8383038730887
大慈大悲	-14.8383038730887
大葱	-12.8234008525465
大打出手	-13.4520095119688
大大	-9.85469725138038
大大方方	-14.1451566925288
大胆	-10.5141712168337
大刀	-11.6194280482205
大刀阔斧	-14.1451566925288
大道	-10.3384942027585
大敌	-13.2288659606546
大敌当前	-13.9220131412146
大抵	-12.6410792957525
大地	-10.1795929201726
大帝	-12.7588623314089
大典	-11.1126104458521
大殿	-11.0205915471318
大动干戈	-13.5855409045934
大动脉	-13.7396915844206
大豆	-13.5855409045934
大都	-10.3666650797252
大度	-13.2288659606546
大渡河	-13.9220131412146
大队	-11.5996254209243
大多	-10.3329540223828
大多数	-9.84109159932461
大发雷霆	-14.1451566925288
大法	-11.4883997858141
大方	-11.4043166686036
大分子	-13.2288659606546
大粪	-14.8383038730887
大风	-12.0657151508489
大风大浪	-13.4520095119688
大佛	-11.7702509379551
大夫	-10.5208157595524
大幅度	-11.5424670070844
大副	-13.3342264763124
大腹便便	-15.5314510536487
大概	-10.0099901357864
大干	-13.5855409045934
大纲	-11.4883997858141
大哥	-9.90743354746133
大革命	-11.7937814353653
大功告成	-12.8923937240334
大公无私	-13.7396915844206
大姑	-14.8383038730887
大姑娘	-13.2288659606546
大鼓	-13.5855409045934
大褂	-13.9220131412146
大关	-12.7588623314089
大规模	-10.3839565768352
大锅饭	-14.4328387649806
大国	-11.5802073350672
大过	-13.1335557808503
大海	-10.9262808676606
大海捞针	-14.8383038730887
大寒	-15.5314510536487
大喊大叫	-14.1451566925288
大旱	-12.5357187800947
大汉	-10.6411019254269
大好	-11.7472614197304
大号	-13.3342264763124
大合唱	-14.8383038730887
大亨	-13.0465444038607
大红	-12.0050905290325
大后方	-13.5855409045934
大户	-12.2733545156272
大话	-13.5855409045934
大会	-9.37871835894456
大会堂	-11.6194280482205
大伙	-12.4404086002904
大伙儿	-11.4710080431022
大火	-12.0974638491635
大惑不解	-13.3342264763124
大祸	-12.2733545156272
大家	-7.91960865406825
大家庭	-12.1641552236622
大将	-11.1247318063844
大将军	-10.7031373163464
大奖	-11.1370018989762
大奖赛	-12.1641552236622
大脚	-14.8383038730887
大街	-11.2007177133623
大节	-14.8383038730887
大捷	-12.8923937240334
大姐	-10.7439593108666
大襟	-15.5314510536487
大惊失色	-12.7588623314089
大惊小怪	-13.3342264763124
大舅子	-13.7396915844206
大局	-11.7702509379551
大举	-11.6194280482205
大军	-10.5342387798846
大卡	-15.5314510536487
大考	-12.8923937240334
大客车	-13.0465444038607
大课	-15.5314510536487
大快人心	-14.8383038730887
大老粗	-15.5314510536487
大老婆	-14.1451566925288
大理石	-12.4404086002904
大礼服	-14.1451566925288
大礼堂	-13.3342264763124
大吏	-14.8383038730887
大丽花	-15.5314510536487
大力	-10.3781594591509
大力士	-13.7396915844206
大连	-11.372567970289
大梁	-12.6982377095925
大量	-8.76066162973969
大龄	-14.4328387649806
大楼	-11.1747422269591
大路	-13.3342264763124
大路货	-15.5314510536487
大陆	-9.53998650654069
大陆架	-14.8383038730887
大略	-12.6410792957525
大妈	-13.7396915844206
大麻	-13.4520095119688
大麦	-13.3342264763124
大门	-10.1153506514442
大梦初醒	-15.5314510536487
大米	-12.1992465434735
大名	-10.9464835749781
大名鼎鼎	-13.2288659606546
大谬不然	-14.4328387649806
大模大样	-14.1451566925288
大漠	-12.6982377095925
大拇指	-12.9665016961871
大脑	-10.6639166031931
大脑皮层	-12.6982377095925
大逆不道	-13.7396915844206
大年	-13.9220131412146
大娘	-12.0349434921822
大宁	-13.7396915844206
大炮	-11.639630755538
大批	-10.1939129739473
大漆	-14.8383038730887
大起大落	-13.2288659606546
大器	-12.6410792957525
大器晚成	-14.1451566925288
大气	-10.5075705328024
大气磅礴	-13.3342264763124
大气层	-12.4869286159252
大气候	-13.7396915844206
大气压	-14.8383038730887
大千世界	-13.5855409045934
大钱	-12.6410792957525
大前提	-14.8383038730887
大枪	-14.8383038730887
大巧若拙	-14.8383038730887
大庆	-11.639630755538
大曲	-13.2288659606546
大权	-11.5424670070844
大全	-12.4404086002904
大人	-10.2231833562475
大人物	-12.8234008525465
大任	-13.5855409045934
大嫂	-13.5855409045934
大煞风景	-14.8383038730887
大少爷	-13.4520095119688
大赦	-12.6410792957525
大婶	-15.5314510536487
大声疾呼	-13.7396915844206
大师	-9.38512179597977
大师傅	-15.5314510536487
大失所望	-14.1451566925288
大使	-12.0657151508489
大使馆	-11.4205771894754
大事	-10.1423793238322
大事记	-13.7396915844206
大势	-11.5424670070844
大势所趋	-13.7396915844206
大是大非	-15.5314510536487
大手笔	-13.7396915844206
大手大脚	-15.5314510536487
大叔	-12.1641552236622
大书特书	-14.8383038730887
大暑	-14.4328387649806
大树	-11.2139629401124
大数	-13.5855409045934
大水	-11.4883997858141
大肆	-11.867889407519
大蒜	-14.4328387649806
大踏步	-12.2733545156272
大提琴	-13.2288659606546
大体	-11.372567970289
大体上	-12.8234008525465
大田	-13.2288659606546
大田作物	-14.8383038730887
大庭广众	-13.9220131412146
大同	-11.0541142391705
大同小异	-12.8234008525465
大头	-12.7588623314089
大团结	-13.4520095119688
大团圆	-13.2288659606546
大腿	-11.5424670070844
大王	-10.3609670586105
大为	-10.6951691466972
大尉	-15.5314510536487
大无畏	-14.1451566925288
大雾	-13.3342264763124
大西北	-13.9220131412146
大西洋	-11.9205331410044
大喜	-10.7274300089154
大喜过望	-13.3342264763124
大喜事	-14.1451566925288
大戏	-13.4520095119688
大虾	-13.3342264763124
大厦	-10.5141712168337
大显身手	-13.3342264763124
大显神通	-15.5314510536487
大象	-11.4539136097429
大小	-9.55764144177941
大小便	-14.1451566925288
大校	-14.4328387649806
大写	-13.3342264763124
大猩猩	-14.8383038730887
大兴安岭	-15.5314510536487
大兴土木	-13.9220131412146
大刑	-15.5314510536487
大型	-9.2757010118953
大型机	-15.5314510536487
大行星	-13.7396915844206
大行政区	-15.5314510536487
大姓	-12.9665016961871
大雄宝殿	-12.0657151508489
大熊猫	-11.8938648939223
大修	-13.0465444038607
大选	-13.5855409045934
大学	-8.31474156693921
大学生	-10.2950090908187
大雪	-11.8938648939223
大循环	-15.5314510536487
大牙	-14.8383038730887
大雅	-13.9220131412146
大雅之堂	-14.1451566925288
大烟	-14.8383038730887
大雁	-12.1992465434735
大洋	-11.867889407519
大洋洲	-13.2288659606546
大摇大摆	-14.4328387649806
大要	-13.9220131412146
大爷	-11.9205331410044
大业	-11.9479321151926
大衣	-12.0974638491635
大意	-11.5802073350672
大义	-12.0974638491635
大义凛然	-14.4328387649806
大油	-14.8383038730887
大有可为	-14.4328387649806
大有人在	-13.4520095119688
大有作为	-14.4328387649806
大于	-10.9775741620481
大鱼	-11.9761029921593
大雨	-11.1620032011816
大元帅	-12.4404086002904
大约	-9.74762587131893
大跃进	-12.3533972233007
大杂烩	-15.5314510536487
大杂院	-14.8383038730887
大灶	-15.5314510536487
大寨	-13.4520095119688
大战	-10.6562537304475
大张旗鼓	-14.1451566925288
大张挞伐	-15.5314510536487
大丈夫	-12.1992465434735
大政	-13.9220131412146
大旨	-15.5314510536487
大志	-12.5357187800947
大致	-10.5616377540727
大致说来	-14.8383038730887
大智大勇	-15.5314510536487
大智若愚	-13.3342264763124
大众	-10.3956526165984
大众化	-12.8923937240334
大主教	-14.4328387649806
大专	-12.2733545156272
大专生	-14.8383038730887
大专院校	-12.1302536719865
大篆	-14.1451566925288
大自然	-10.6114701278205
大字	-11.4043166686036
大宗	-12.2733545156272
大总统	-11.8178789869444
大族	-13.3342264763124
大作	-11.4883997858141
大作家	-13.2288659606546
大阪	-12.0050905290325
大咧咧	-14.8383038730887
大氅	-15.5314510536487
呆	-9.4222034708843
呆板	-12.6410792957525
呆若木鸡	-13.4520095119688
呆傻	-15.5314510536487
呆滞	-12.8923937240334
呆子	-15.5314510536487
呆愣愣	-15.5314510536487
歹	-13.0465444038607
歹毒	-13.0465444038607
歹人	-14.1451566925288
歹徒	-11.6813034519386
歹心	-15.5314510536487
歹意	-15.5314510536487
傣	-12.2356141876443
傣族	-12.4404086002904
戴	-9.13786029969804
戴高帽子	-15.5314510536487
带	-7.86102253145797
带兵	-12.2356141876443
带电	-13.7396915844206
带动	-11.0887997971584
带队	-12.6982377095925
带劲	-15.5314510536487
带来	-9.22335261213914
带领	-10.6114701278205
带路	-13.5855409045934
带头	-12.1641552236622
带头人	-12.5357187800947
带有	-10.1109160543764
带状	-13.2288659606546
带子	-12.5357187800947
殆	-11.372567970289
代	-7.7955807336961
代办	-11.4883997858141
代笔	-14.4328387649806
代表	-8.4590291531113
代表团	-11.2273859604445
代表性	-10.6261762752102
代表作	-11.0205915471318
代词	-13.2288659606546
代沟	-13.9220131412146
代购	-13.7396915844206
代管	-15.5314510536487
代号	-11.2409916125003
代价	-11.0655429349941
代劳	-14.4328387649806
代理	-10.6411019254269
代理人	-12.1641552236622
代码	-12.8234008525465
代名词	-13.1335557808503
代数	-12.7588623314089
代数和	-15.5314510536487
代数式	-15.5314510536487
代数学	-13.4520095119688
代替	-10.6261762752102
代销	-14.4328387649806
代谢	-13.2288659606546
代言人	-12.6982377095925
贷	-11.7937814353653
贷款	-10.7692771188509
袋	-10.2133310598045
袋鼠	-13.2288659606546
袋子	-13.7396915844206
待	-8.88506053880094
待查	-14.4328387649806
待机	-14.4328387649806
待考	-15.5314510536487
待客	-12.6982377095925
待命	-11.9205331410044
待人	-12.4404086002904
待人接物	-15.5314510536487
待业	-13.2288659606546
待遇	-11.0316413833184
待援	-15.5314510536487
待战	-15.5314510536487
逮	-11.8425715995347
逮捕	-11.7702509379551
怠	-11.3417963116222
怠工	-14.4328387649806
怠慢	-12.2356141876443
耽	-12.3125752287805
耽搁	-12.3959568377195
耽误	-12.6410792957525
担	-10.2133310598045
担保	-10.9881562713787
担当	-11.9205331410044
担负	-11.8938648939223
担架	-12.9665016961871
担惊受怕	-14.8383038730887
担任	-9.64534702219851
担心	-10.046654120158
担子	-13.1335557808503
丹	-8.74812585304471
丹麦	-11.3119433484726
丹青	-12.7588623314089
丹砂	-14.1451566925288
丹田	-11.4043166686036
丹心	-13.7396915844206
丹阳	-11.5802073350672
单	-8.85185186780428
单帮	-15.5314510536487
单薄	-12.8234008525465
单被	-14.8383038730887
单比	-15.5314510536487
单产	-14.8383038730887
单车	-12.8923937240334
单程	-12.8234008525465
单纯	-10.4562772384148
单词	-11.7702509379551
单打	-12.0974638491635
单单	-13.7396915844206
单刀	-11.2973445490514
单刀直入	-14.4328387649806
单调	-11.6602500427408
单独	-10.7111694880436
单方	-14.1451566925288
单方面	-13.4520095119688
单干	-15.5314510536487
单杠	-15.5314510536487
单个	-12.2733545156272
单轨	-15.5314510536487
单机	-12.8923937240334
单价	-14.1451566925288
单间	-13.4520095119688
单晶体	-14.8383038730887
单据	-13.3342264763124
单句	-14.8383038730887
单口相声	-14.1451566925288
单门独户	-15.5314510536487
单面	-15.5314510536487
单名	-14.4328387649806
单篇	-14.1451566925288
单骑	-13.3342264763124
单枪匹马	-14.1451566925288
单人床	-15.5314510536487
单色	-13.4520095119688
单身	-12.1992465434735
单身汉	-13.9220131412146
单数	-12.8923937240334
单体	-13.4520095119688
单位	-8.34077501931646
单细胞	-13.9220131412146
单弦	-13.7396915844206
单线	-14.1451566925288
单项	-12.0349434921822
单向	-11.6194280482205
单行本	-13.9220131412146
单行线	-15.5314510536487
单眼	-14.4328387649806
单眼皮	-14.1451566925288
单一	-11.1247318063844
单衣	-13.7396915844206
单元	-11.7028096571596
单子	-13.1335557808503
单字	-14.1451566925288
掸	-13.9220131412146
掸子	-15.5314510536487
胆	-10.9064782403644
胆大	-12.7588623314089
胆大包天	-15.5314510536487
胆大妄为	-14.4328387649806
胆敢	-12.4869286159252
胆固醇	-13.5855409045934
胆力	-15.5314510536487
胆量	-12.5357187800947
胆略	-13.7396915844206
胆瓶	-15.5314510536487
胆气	-13.9220131412146
胆怯	-12.7588623314089
胆识	-12.6982377095925
胆小	-12.4869286159252
胆小鬼	-14.8383038730887
胆小如鼠	-15.5314510536487
胆战心惊	-15.5314510536487
胆汁	-14.8383038730887
胆子	-11.9479321151926
旦	-10.9881562713787
旦角	-15.5314510536487
旦夕祸福	-15.5314510536487
氮	-12.7588623314089
氮气	-13.9220131412146
但	-6.41037914943067
但是	-7.51249637049295
惮	-12.6982377095925
淡	-9.58341606446802
淡化	-12.7588623314089
淡漠	-13.3342264763124
淡青色	-13.9220131412146
淡然	-13.0465444038607
淡水	-12.1302536719865
淡水湖	-13.7396915844206
淡水鱼	-14.8383038730887
淡忘	-13.7396915844206
淡雅	-12.5870120744822
淡竹	-15.5314510536487
淡妆浓抹	-15.5314510536487
诞	-10.8493198265244
诞辰	-12.6982377095925
诞生	-10.5826911632705
弹	-9.77887841482303
弹词	-15.5314510536487
弹道	-15.5314510536487
弹道导弹	-14.1451566925288
弹弓	-15.5314510536487
弹簧	-11.6194280482205
弹壳	-15.5314510536487
弹坑	-15.5314510536487
弹力	-12.1641552236622
弹片	-15.5314510536487
弹射	-13.4520095119688
弹头	-13.7396915844206
弹丸	-12.8234008525465
弹性	-11.187645631795
弹性模量	-14.8383038730887
弹药	-12.0974638491635
弹子	-14.4328387649806
弹奏	-12.6410792957525
弹劾	-13.5855409045934
蛋	-9.15472410575004
蛋白	-11.5802073350672
蛋白酶	-14.4328387649806
蛋白质	-11.1494244189748
蛋粉	-15.5314510536487
蛋糕	-11.9205331410044
蛋羹	-15.5314510536487
蛋黄	-12.3959568377195
蛋清	-14.8383038730887
当	-7.05904604502256
当兵	-12.8923937240334
当差	-12.9665016961871
当场	-11.1370018989762
当成	-11.357063783753
当初	-10.6336112536978
当代	-9.6288177202473
当道	-12.8923937240334
当地	-9.21068275939808
当地人	-12.2733545156272
当断不断	-14.8383038730887
当儿	-13.4520095119688
当归	-13.5855409045934
当机立断	-13.3342264763124
当即	-10.5756239960474
当家	-13.2288659606546
当家的	-13.9220131412146
当家作主	-13.9220131412146
当今	-10.1701588879392
当局	-11.1747422269591
当局者迷	-14.8383038730887
当量	-14.8383038730887
当面	-11.7472614197304
当年	-9.32891553646074
当铺	-13.1335557808503
当前	-9.83100748025798
当权	-12.7588623314089
当然	-8.10015137849276
当仁不让	-13.7396915844206
当日	-10.6872639671901
当时	-7.88653170868981
当事人	-11.867889407519
当天	-10.6794207897291
当头	-12.4869286159252
当头棒喝	-14.8383038730887
当头一棒	-14.4328387649806
当晚	-11.1370018989762
当务之急	-13.3342264763124
当心	-12.3533972233007
当选	-11.2829558115993
当腰	-14.8383038730887
当夜	-12.9665016961871
当真	-10.7692771188509
当政	-13.9220131412146
当之无愧	-12.9665016961871
当中	-10.4074870742454
当众	-12.3959568377195
当着	-12.6410792957525
当做	-12.1641552236622
当作	-10.2431840229541
挡	-10.4255055797481
挡驾	-14.4328387649806
挡箭牌	-14.4328387649806
挡路	-14.1451566925288
挡泥板	-15.5314510536487
挡住	-11.8178789869444
党	-8.93567053968736
党报	-14.4328387649806
党代表	-11.7937814353653
党费	-15.5314510536487
党风	-15.5314510536487
党纲	-14.4328387649806
党规	-14.8383038730887
党籍	-14.4328387649806
党纪	-14.8383038730887
党禁	-15.5314510536487
党魁	-15.5314510536487
党龄	-15.5314510536487
党派	-12.8923937240334
党旗	-15.5314510536487
党史	-12.9665016961871
党同伐异	-14.8383038730887
党徒	-14.4328387649806
党委	-10.8219208523363
党委会	-15.5314510536487
党委组织	-15.5314510536487
党务	-14.8383038730887
党小组	-15.5314510536487
党校	-12.6410792957525
党性	-14.1451566925288
党羽	-14.4328387649806
党员	-11.6602500427408
党章	-14.1451566925288
党政	-13.4520095119688
党政军	-15.5314510536487
党支部	-12.8234008525465
党中央	-11.3417963116222
党总支	-14.8383038730887
党组	-12.4404086002904
党组织	-12.5870120744822
荡	-10.760766429183
荡涤	-13.9220131412146
荡妇	-13.5855409045934
荡然无存	-13.2288659606546
荡漾	-12.2356141876443
档	-9.94046407313781
档案	-10.3553013210748
档案馆	-12.6982377095925
档次	-11.5060993629135
刀	-8.60389314737035
刀把	-14.8383038730887
刀背	-13.3342264763124
刀笔	-14.8383038730887
刀兵	-14.8383038730887
刀柄	-12.0349434921822
刀叉	-13.9220131412146
刀法	-11.3883163272571
刀锋	-14.4328387649806
刀斧手	-14.4328387649806
刀耕火种	-14.8383038730887
刀光剑影	-13.9220131412146
刀具	-12.8923937240334
刀口	-15.5314510536487
刀马旦	-15.5314510536487
刀片	-14.1451566925288
刀枪	-12.0657151508489
刀刃	-12.1992465434735
刀伤	-14.4328387649806
刀子	-12.8923937240334
捣	-11.8178789869444
捣蛋	-12.6982377095925
捣鬼	-14.1451566925288
捣毁	-13.7396915844206
捣乱	-12.8923937240334
蹈	-13.4520095119688
倒	-8.55884480234691
倒闭	-13.0465444038607
倒车	-15.5314510536487
倒刺	-14.4328387649806
倒伏	-14.8383038730887
倒戈	-13.9220131412146
倒挂	-13.2288659606546
倒立	-13.9220131412146
倒流	-13.9220131412146
倒霉	-12.1641552236622
倒是	-10.3666650797252
倒手	-15.5314510536487
倒数	-13.5855409045934
倒塌	-12.5357187800947
倒台	-15.5314510536487
倒腾	-15.5314510536487
